primary_label,secondary_labels,type,filename,collection,rating,url,latitude,longitude,scientific_name,common_name,author,license
rutjac1,[''],['song'],rutjac1/XC403893.ogg,XC,5.0,train_audio_clear/rutjac1/XC403893.ogg,-14.625,-49.0051,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC417781.ogg,XC,4.0,train_audio_clear/rutjac1/XC417781.ogg,-3.2279,-58.9924,Galbula ruficauda,Rufous-tailed Jacamar,GABRIEL LEITE,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC420247.ogg,XC,5.0,train_audio_clear/rutjac1/XC420247.ogg,4.3829,-75.1847,Galbula ruficauda,Rufous-tailed Jacamar,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC420596.ogg,XC,4.0,train_audio_clear/rutjac1/XC420596.ogg,5.3328,-74.7286,Galbula ruficauda,Rufous-tailed Jacamar,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
rutjac1,[''],['canto'],rutjac1/XC427403.ogg,XC,4.0,train_audio_clear/rutjac1/XC427403.ogg,-6.9653,-35.7483,Galbula ruficauda,Rufous-tailed Jacamar,Caio Brito,cc-by-nc-sa 4.0
rutjac1,[],['chamdo'],rutjac1/XC427404.ogg,XC,5.0,train_audio_clear/rutjac1/XC427404.ogg,-6.9723,-35.7476,Galbula ruficauda,Rufous-tailed Jacamar,Caio Brito,cc-by-nc-sa 4.0
rutjac1,[''],['canto'],rutjac1/XC427405.ogg,XC,5.0,train_audio_clear/rutjac1/XC427405.ogg,-6.9723,-35.7476,Galbula ruficauda,Rufous-tailed Jacamar,Caio Brito,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC428508.ogg,XC,5.0,train_audio_clear/rutjac1/XC428508.ogg,-6.3761,-47.1085,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC431960.ogg,XC,5.0,train_audio_clear/rutjac1/XC431960.ogg,6.5584,-71.131,Galbula ruficauda,Rufous-tailed Jacamar,Victor Vanegas,cc-by-nc-sa 4.0
rutjac1,[''],['call?'],rutjac1/XC433385.ogg,XC,3.0,train_audio_clear/rutjac1/XC433385.ogg,4.5801,-74.5371,Galbula ruficauda,Rufous-tailed Jacamar,Victor Vanegas,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'song']",rutjac1/XC439333.ogg,XC,5.0,train_audio_clear/rutjac1/XC439333.ogg,10.414,-67.7832,Galbula ruficauda,Rufous-tailed Jacamar,Rosendo Fraga,cc-by-nc-sa 4.0
rutjac1,['littin1'],['call'],rutjac1/XC439950.ogg,XC,4.5,train_audio_clear/rutjac1/XC439950.ogg,5.8941,-74.8583,Galbula ruficauda,Rufous-tailed Jacamar,Jean-Esteban Liberek,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC445236.ogg,XC,5.0,train_audio_clear/rutjac1/XC445236.ogg,-16.6003,-49.2802,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC447983.ogg,XC,5.0,train_audio_clear/rutjac1/XC447983.ogg,-22.8842,-48.4442,Galbula ruficauda,Rufous-tailed Jacamar,Victor Antonelli,cc-by-nc-sa 4.0
rutjac1,['bubwre1'],['song'],rutjac1/XC448569.ogg,XC,3.5,train_audio_clear/rutjac1/XC448569.ogg,-16.4456,-51.1201,Galbula ruficauda,Rufous-tailed Jacamar,Daniel Blamires,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'song']",rutjac1/XC452471.ogg,XC,5.0,train_audio_clear/rutjac1/XC452471.ogg,-21.8439,-48.4507,Galbula ruficauda,Rufous-tailed Jacamar,Marcelo Jordani Feliti,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC476474.ogg,XC,5.0,train_audio_clear/rutjac1/XC476474.ogg,-16.6003,-49.2802,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,['blbgra1'],['song'],rutjac1/XC476475.ogg,XC,4.5,train_audio_clear/rutjac1/XC476475.ogg,-16.6003,-49.2802,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'calls']",rutjac1/XC483313.ogg,XC,3.0,train_audio_clear/rutjac1/XC483313.ogg,-8.11,-58.29,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,['bubwre1'],"['duet', 'song', 'song in duet']",rutjac1/XC483314.ogg,XC,3.5,train_audio_clear/rutjac1/XC483314.ogg,-8.11,-58.29,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC489469.ogg,XC,4.0,train_audio_clear/rutjac1/XC489469.ogg,10.4347,-84.7095,Galbula ruficauda,Rufous-tailed Jacamar,GABRIEL LEITE,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC489597.ogg,XC,4.0,train_audio_clear/rutjac1/XC489597.ogg,10.4314,-84.039,Galbula ruficauda,Rufous-tailed Jacamar,GABRIEL LEITE,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC494586.ogg,XC,3.0,train_audio_clear/rutjac1/XC494586.ogg,10.1017,-68.892,Galbula ruficauda,Rufous-tailed Jacamar,Miguel Angel Torres,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC496090.ogg,XC,5.0,train_audio_clear/rutjac1/XC496090.ogg,-22.8842,-48.4442,Galbula ruficauda,Rufous-tailed Jacamar,Fernando Igor de Godoy,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC498089.ogg,XC,5.0,train_audio_clear/rutjac1/XC498089.ogg,10.4327,-84.0047,Galbula ruficauda,Rufous-tailed Jacamar,Guy Kirwan,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC50370.ogg,XC,3.0,train_audio_clear/rutjac1/XC50370.ogg,-16.5122,-56.7126,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],"['call', 'llamado-call']",rutjac1/XC509511.ogg,XC,5.0,train_audio_clear/rutjac1/XC509511.ogg,10.4693,-66.8469,Galbula ruficauda,Rufous-tailed Jacamar,Rafael Gianni,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC512048.ogg,XC,4.0,train_audio_clear/rutjac1/XC512048.ogg,9.7739,-84.6042,Galbula ruficauda,Rufous-tailed Jacamar,Yoann Blanchon,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC513633.ogg,XC,3.0,train_audio_clear/rutjac1/XC513633.ogg,-22.4069,-47.5266,Galbula ruficauda,Rufous-tailed Jacamar,Arthur Gomes,cc-by-nc-sa 4.0
rutjac1,['rugdov'],['song'],rutjac1/XC520572.ogg,XC,3.5,train_audio_clear/rutjac1/XC520572.ogg,4.5646,-74.9392,Galbula ruficauda,Rufous-tailed Jacamar,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC520575.ogg,XC,5.0,train_audio_clear/rutjac1/XC520575.ogg,4.5646,-74.9392,Galbula ruficauda,Rufous-tailed Jacamar,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC522878.ogg,XC,5.0,train_audio_clear/rutjac1/XC522878.ogg,17.539,-89.1111,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC522879.ogg,XC,5.0,train_audio_clear/rutjac1/XC522879.ogg,17.539,-89.1111,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC528018.ogg,XC,5.0,train_audio_clear/rutjac1/XC528018.ogg,-22.8819,-42.6485,Galbula ruficauda,Rufous-tailed Jacamar,Ricardo José Mitidieri,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC533985.ogg,XC,5.0,train_audio_clear/rutjac1/XC533985.ogg,4.351,-74.652,Galbula ruficauda,Rufous-tailed Jacamar,Jerome Fischer,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC54935.ogg,XC,4.0,train_audio_clear/rutjac1/XC54935.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54936.ogg,XC,3.0,train_audio_clear/rutjac1/XC54936.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54937.ogg,XC,3.0,train_audio_clear/rutjac1/XC54937.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54938.ogg,XC,3.0,train_audio_clear/rutjac1/XC54938.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54939.ogg,XC,3.0,train_audio_clear/rutjac1/XC54939.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54940.ogg,XC,3.0,train_audio_clear/rutjac1/XC54940.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC54941.ogg,XC,3.0,train_audio_clear/rutjac1/XC54941.ogg,,,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['call'],rutjac1/XC552729.ogg,XC,5.0,train_audio_clear/rutjac1/XC552729.ogg,4.351,-74.652,Galbula ruficauda,Rufous-tailed Jacamar,Jerome Fischer,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC552732.ogg,XC,5.0,train_audio_clear/rutjac1/XC552732.ogg,4.351,-74.652,Galbula ruficauda,Rufous-tailed Jacamar,Jerome Fischer,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC552804.ogg,XC,4.0,train_audio_clear/rutjac1/XC552804.ogg,-16.5631,-49.285,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC560182.ogg,XC,5.0,train_audio_clear/rutjac1/XC560182.ogg,4.351,-74.652,Galbula ruficauda,Rufous-tailed Jacamar,Jerome Fischer,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC561654.ogg,XC,5.0,train_audio_clear/rutjac1/XC561654.ogg,4.3452,-74.6426,Galbula ruficauda,Rufous-tailed Jacamar,Jerome Fischer,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC56993.ogg,XC,5.0,train_audio_clear/rutjac1/XC56993.ogg,10.854,-74.761,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC56994.ogg,XC,4.0,train_audio_clear/rutjac1/XC56994.ogg,10.854,-74.761,Galbula ruficauda,Rufous-tailed Jacamar,Bernabe Lopez-Lanus,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC575364.ogg,XC,4.0,train_audio_clear/rutjac1/XC575364.ogg,-5.9474,-35.1661,Galbula ruficauda,Rufous-tailed Jacamar,Guilherme Santos Toledo de Lima,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC576260.ogg,XC,4.0,train_audio_clear/rutjac1/XC576260.ogg,-22.31,-48.2086,Galbula ruficauda,Rufous-tailed Jacamar,Felipe Arantes,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC578494.ogg,XC,5.0,train_audio_clear/rutjac1/XC578494.ogg,-12.6112,-41.3758,Galbula ruficauda,Rufous-tailed Jacamar,Ciro Albano,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC609227.ogg,XC,5.0,train_audio_clear/rutjac1/XC609227.ogg,3.62,-76.8992,Galbula ruficauda,Rufous-tailed Jacamar,David López Giraldo,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC609229.ogg,XC,5.0,train_audio_clear/rutjac1/XC609229.ogg,3.62,-76.8992,Galbula ruficauda,Rufous-tailed Jacamar,David López Giraldo,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC63458.ogg,XC,4.0,train_audio_clear/rutjac1/XC63458.ogg,-13.5538,-61.0087,Galbula ruficauda,Rufous-tailed Jacamar,Joseph Tobias and Nathalie Seddon,cc-by-nc-sa 3.0
rutjac1,[''],['call'],rutjac1/XC63459.ogg,XC,4.0,train_audio_clear/rutjac1/XC63459.ogg,-13.5538,-61.0087,Galbula ruficauda,Rufous-tailed Jacamar,Joseph Tobias and Nathalie Seddon,cc-by-nc-sa 3.0
rutjac1,[''],['song'],rutjac1/XC643364.ogg,XC,4.0,train_audio_clear/rutjac1/XC643364.ogg,-6.5142,-47.3442,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC655057.ogg,XC,4.0,train_audio_clear/rutjac1/XC655057.ogg,-22.6778,-52.1924,Galbula ruficauda,Rufous-tailed Jacamar,Luiz C.  Silva,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'subsong']",rutjac1/XC657803.ogg,XC,4.0,train_audio_clear/rutjac1/XC657803.ogg,-16.7546,-56.8859,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC658432.ogg,XC,5.0,train_audio_clear/rutjac1/XC658432.ogg,-18.9897,-46.8412,Galbula ruficauda,Rufous-tailed Jacamar,Robson Silva e Silva,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC663686.ogg,XC,4.0,train_audio_clear/rutjac1/XC663686.ogg,-23.0235,-44.1812,Galbula ruficauda,Rufous-tailed Jacamar,Ricardo Gagliardi,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'subsong']",rutjac1/XC663839.ogg,XC,4.0,train_audio_clear/rutjac1/XC663839.ogg,-8.7298,-35.8387,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['uncertain'],rutjac1/XC664267.ogg,XC,4.0,train_audio_clear/rutjac1/XC664267.ogg,11.4947,-69.5128,Galbula ruficauda,Rufous-tailed Jacamar,Francisco contreras,cc-by-nc-sa 4.0
rutjac1,['rugdov'],['song'],rutjac1/XC664311.ogg,XC,2.5,train_audio_clear/rutjac1/XC664311.ogg,4.4615,-75.0514,Galbula ruficauda,Rufous-tailed Jacamar,Yair Guillermo Molina Martínez.,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC6704.ogg,XC,5.0,train_audio_clear/rutjac1/XC6704.ogg,0.267,-79.2048,Galbula ruficauda,Rufous-tailed Jacamar,Nick Athanas,cc-by-nc-sa 3.0
rutjac1,[''],['call'],rutjac1/XC676367.ogg,XC,4.0,train_audio_clear/rutjac1/XC676367.ogg,-10.8781,-65.9891,Galbula ruficauda,Rufous-tailed Jacamar,Jacob Wijpkema,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC691975.ogg,XC,4.0,train_audio_clear/rutjac1/XC691975.ogg,-16.0538,-49.604,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC696015.ogg,XC,5.0,train_audio_clear/rutjac1/XC696015.ogg,-22.6778,-52.1924,Galbula ruficauda,Rufous-tailed Jacamar,Luiz C.  Silva,cc-by-nc-sa 4.0
rutjac1,[''],"['call', 'song']",rutjac1/XC697158.ogg,XC,2.0,train_audio_clear/rutjac1/XC697158.ogg,-9.7166,-35.801,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC697390.ogg,XC,4.0,train_audio_clear/rutjac1/XC697390.ogg,-9.2524,-36.4187,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC697458.ogg,XC,5.0,train_audio_clear/rutjac1/XC697458.ogg,-9.2524,-36.4187,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC698619.ogg,XC,5.0,train_audio_clear/rutjac1/XC698619.ogg,-6.4818,-47.8109,Galbula ruficauda,Rufous-tailed Jacamar,Tulio Dornas,cc-by-nc-sa 4.0
rutjac1,['whtdov'],['song'],rutjac1/XC700796.ogg,XC,3.5,train_audio_clear/rutjac1/XC700796.ogg,-16.1052,-49.5365,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,"['creoro1', 'yeofly1']",['call'],rutjac1/XC705033.ogg,XC,2.5,train_audio_clear/rutjac1/XC705033.ogg,-14.7306,-64.947,Galbula ruficauda,Rufous-tailed Jacamar,Richard E. Webster,cc-by-nc-sa 4.0
rutjac1,['blbgra1'],['call'],rutjac1/XC708064.ogg,XC,1.5,train_audio_clear/rutjac1/XC708064.ogg,-16.631,-48.6674,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,"['laufal1', 'chbant1']",['call'],rutjac1/XC71120.ogg,XC,4.5,train_audio_clear/rutjac1/XC71120.ogg,0.258,-79.192,Galbula ruficauda,Rufous-tailed Jacamar,Daniel Lane,cc-by-nc-sa 3.0
rutjac1,['whtdov'],['song'],rutjac1/XC711276.ogg,XC,1.5,train_audio_clear/rutjac1/XC711276.ogg,-16.8082,-49.1719,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,['whtdov'],['song'],rutjac1/XC711277.ogg,XC,1.5,train_audio_clear/rutjac1/XC711277.ogg,-16.8082,-49.1719,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,['littin1'],['call'],rutjac1/XC71258.ogg,XC,3.5,train_audio_clear/rutjac1/XC71258.ogg,0.136,-79.134,Galbula ruficauda,Rufous-tailed Jacamar,Daniel Lane,cc-by-nc-sa 3.0
rutjac1,[''],['call'],rutjac1/XC71466.ogg,XC,5.0,train_audio_clear/rutjac1/XC71466.ogg,1.0909,-78.6906,Galbula ruficauda,Rufous-tailed Jacamar,Daniel Lane,cc-by-nc-sa 3.0
rutjac1,[''],"['call', 'song']",rutjac1/XC716469.ogg,XC,4.0,train_audio_clear/rutjac1/XC716469.ogg,4.402,-75.0191,Galbula ruficauda,Rufous-tailed Jacamar,Hernán Arias,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC720976.ogg,XC,4.0,train_audio_clear/rutjac1/XC720976.ogg,-22.6778,-52.1924,Galbula ruficauda,Rufous-tailed Jacamar,Luiz C.  Silva,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC726715.ogg,XC,3.0,train_audio_clear/rutjac1/XC726715.ogg,-23.393,-45.065,Galbula ruficauda,Rufous-tailed Jacamar,Brian Cox,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC730080.ogg,XC,4.0,train_audio_clear/rutjac1/XC730080.ogg,0.8501,-78.7667,Galbula ruficauda,Rufous-tailed Jacamar,Brian Cox,cc-by-nc-sa 4.0
rutjac1,[''],"['alarm call', 'song']",rutjac1/XC741885.ogg,XC,3.0,train_audio_clear/rutjac1/XC741885.ogg,-16.5456,-49.1572,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['uncertain'],rutjac1/XC744309.ogg,XC,3.0,train_audio_clear/rutjac1/XC744309.ogg,11.5384,-72.9168,Galbula ruficauda,Rufous-tailed Jacamar,Jorge de Leon Cardozo &amp; Susan Hochgraf,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC748041.ogg,XC,4.0,train_audio_clear/rutjac1/XC748041.ogg,-16.0538,-49.604,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC748088.ogg,XC,4.0,train_audio_clear/rutjac1/XC748088.ogg,-17.7898,-50.8352,Galbula ruficauda,Rufous-tailed Jacamar,Fernando Igor de Godoy,cc-by-nc-sa 4.0
rutjac1,['whtdov'],['call'],rutjac1/XC754909.ogg,XC,3.5,train_audio_clear/rutjac1/XC754909.ogg,-11.7519,-55.638,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC763565.ogg,XC,4.0,train_audio_clear/rutjac1/XC763565.ogg,4.199,-74.6389,Galbula ruficauda,Rufous-tailed Jacamar,Arcadio Marin ,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC769865.ogg,XC,5.0,train_audio_clear/rutjac1/XC769865.ogg,-22.6778,-52.1924,Galbula ruficauda,Rufous-tailed Jacamar,Luiz C.  Silva,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC774204.ogg,XC,4.0,train_audio_clear/rutjac1/XC774204.ogg,17.539,-89.1111,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC789015.ogg,XC,5.0,train_audio_clear/rutjac1/XC789015.ogg,-13.3725,-47.327,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC789064.ogg,XC,5.0,train_audio_clear/rutjac1/XC789064.ogg,-13.3558,-47.2809,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC796954.ogg,XC,4.0,train_audio_clear/rutjac1/XC796954.ogg,17.1543,-88.8522,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC798075.ogg,XC,5.0,train_audio_clear/rutjac1/XC798075.ogg,17.3138,-88.5573,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC798080.ogg,XC,5.0,train_audio_clear/rutjac1/XC798080.ogg,17.3138,-88.5573,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC798099.ogg,XC,4.0,train_audio_clear/rutjac1/XC798099.ogg,17.1543,-88.8522,Galbula ruficauda,Rufous-tailed Jacamar,Paul Driver,cc-by-nc-sa 4.0
rutjac1,['whtdov'],['call'],rutjac1/XC800306.ogg,XC,4.5,train_audio_clear/rutjac1/XC800306.ogg,-16.4727,-49.4959,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC80121.ogg,XC,5.0,train_audio_clear/rutjac1/XC80121.ogg,-15.0334,-44.2501,Galbula ruficauda,Rufous-tailed Jacamar,Jeremy Minns,cc-by-nc-sa 3.0
rutjac1,[''],"['call', 'song']",rutjac1/XC815317.ogg,XC,4.0,train_audio_clear/rutjac1/XC815317.ogg,-23.035,-44.6214,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC816936.ogg,XC,5.0,train_audio_clear/rutjac1/XC816936.ogg,-7.3499,-48.2929,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC816938.ogg,XC,4.0,train_audio_clear/rutjac1/XC816938.ogg,-6.7614,-47.145,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC825886.ogg,XC,4.0,train_audio_clear/rutjac1/XC825886.ogg,5.0861,-74.7076,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC825909.ogg,XC,4.0,train_audio_clear/rutjac1/XC825909.ogg,5.0861,-74.7076,Galbula ruficauda,Rufous-tailed Jacamar,Dante Buzzetti,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC837878.ogg,XC,5.0,train_audio_clear/rutjac1/XC837878.ogg,-14.0858,-50.8244,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC837915.ogg,XC,5.0,train_audio_clear/rutjac1/XC837915.ogg,-14.0858,-50.8244,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC837923.ogg,XC,5.0,train_audio_clear/rutjac1/XC837923.ogg,-14.0858,-50.8244,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC838361.ogg,XC,5.0,train_audio_clear/rutjac1/XC838361.ogg,-18.9287,-51.679,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC838393.ogg,XC,5.0,train_audio_clear/rutjac1/XC838393.ogg,-18.9287,-51.679,Galbula ruficauda,Rufous-tailed Jacamar,JAYRSON ARAUJO DE OLIVEIRA,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC838840.ogg,XC,4.0,train_audio_clear/rutjac1/XC838840.ogg,10.8564,-68.3634,Galbula ruficauda,Rufous-tailed Jacamar,Francisco contreras,cc-by-nc-sa 4.0
rutjac1,[''],['call'],rutjac1/XC844749.ogg,XC,3.0,train_audio_clear/rutjac1/XC844749.ogg,-4.2298,-38.922,Galbula ruficauda,Rufous-tailed Jacamar,Bernard BOUSQUET,cc-by-nc-sa 4.0
rutjac1,[''],['song'],rutjac1/XC85142.ogg,XC,4.0,train_audio_clear/rutjac1/XC85142.ogg,-19.01,-40.01,Galbula ruficauda,Rufous-tailed Jacamar,Jeremy Minns,cc-by-nc-sa 3.0
